recipe_id,ingredient_id,quantity,unit
119,294,1,cup
119,110,1,cup
119,266,2,cups
119,17, 1/2,cup
119,70, , 
119,334,4,tbsp
119,136,1,tbsp
119,33, 1/2,tsp
119,39,1,tbsp
119,115, , 
119,80, , 
119,1332, , 
119,15, , 
120,43,1,cup
120,237,1,cup
120,115,2,cups
120,27, 1/2,cup
120,12, , 
120,20,4,tbsp
120,75,1,tbsp
120,80, 1/2,tsp
120,15,1,tbsp
120,81, , 
120,447, , 
120,29, , 
120,311, , 
121,250, 3/4,cup
121,1327,1 1/2,cups
121,17,5,tbsp
121,44, 3/4,cup
121,558, 1/2,tsp
121,17, , 
121,167,1 1/2,tsp
121,15,2,tsp
121,161,1 1/2,tsp
121,1180,2,tbsp
122,1357,2,cups
122,21,10 to 12, 
122,15,1,cup
122,1327,25, 
122,1329,2 to 3, 
122,68,2,tsp
122,20, 1/2,tsp
122,1341,1,tsp
122,242,1,tbsp
122,15, , 
122,419,2,tbsp
123,1126,2,cups
123,273,2,cups
123,87, 1/2,cup
123,1327,3,tbsp
123,513,1,tbsp
123,1329,1,tsp
123,53,1,tbsp
123,20,2,tsp
123,1231,1,01-Feb
123,13,1,tsp
123,1328,1,tbsp
123,92, , 
124,185,2 1/4,cups
124,299,2,tbsp
124,171, , 
124,53,2 1/2,cups
124,53,2,tsp
124,39,1,tsp
124,75, 1/2,cup
124,93,1,tbsp
124,112, , 
124,1, 1/2,tsp
124,1331,2,tbsp
124,1334,2,tsp
124,115, , 
124,15, , 
124,35, , 
125,167,2 1/4,cups
125,1338,2,tbsp
125,17, , 
125,17,2 1/2,cups
125,326,2,tsp
125,1361,1,tsp
125,1339, 1/2,cup
125,345,1,tbsp
125,17, , 
125,15, 1/2,tsp
125,1329,2,tbsp
125,35,2,tsp
125,374, , 
125,858, , 
126,249,2 1/4,cups
126,1363,2 1/4,cups
126,73,2,tbsp
126,305,2, 
126,53,1, 
126,1329,2, 
126,15,2, 
126,53,1,tsp
126,1118, 1/2,tsp
126,152, 1/2,tsp
126,1331,2,tbsp
126,12, 1/4,tsp
126,1327,1 1/2,tsp
126,37,2,tsp
126,1351, 1/4,tsp
126,1352, 1/2,cup
126,481, , 
126,1348,1,tsp
126,1347, 1/2,tsp
127,189,4,cups
127,1334, , 
127,46,2,tbsp
127,85,2,tsp
127,1341,1,tbsp
127,31,3, 
127,8, 1/2,tsp
127,1370, , 
128,1371,2,tbsp
128,1327,2,tsp
128,17,2, 
128,42, 1/2,tsp
128,1329,4,cups
128,1348, , 
129,1328,2,cups
129,20,2,tbsp
129,42,1,tsp
129,674,4,tsp
129,15,3, 
129,1341, 1/4,tsp
129,20, , 
130,1380,4, 
130,210, 1/2,cup
130,1341,1,tbsp
130,1028, 1/2,tsp
130,6,1,tsp
130,1353, 1/2,tbsp
130,535, , 
130,15,2,tbsp
130,20, , 
131,198,1,cup
131,397, 1/2,cup
131,106,1,tbsp
131,20,1,tsp
131,1353, 1/2,tsp
131,35,1 1/2,tsp
131,1331, , 
131,1334, , 
131,1375, , 
132,15,2 1/2,cups
132,94, 1/2,cup
132,623,1,tbsp
132,99, 1/2,tsp
132,1361,2,tsp
132,75, 1/2,cup
132,909, 1/4,cup
132,15,1 1/4,tsp
132,178, 1/4,tsp
132,81,1,tsp
132,167, 1/2,tsp
132,552,2,tbsp
132,84, , 
132,16, , 
132,20, , 
132,359,1,cup
132,1345,1 1/2,tbsp
132,28,1,tbsp
132,69,4, 
132,53,8,tsp
132,1388,1 1/2,cups
132,1327,4, 
132,15,12, 
132,80,12, 
132,1344, , 
133,173,2 1/2,cups
133,1372, 1/2,cup
133,20,2,tsp
133,1352,2,tbsp
133,1351, , 
133,97, , 
133,15,1,cup
133,17,2,tsp
133,1361,8,tsp
133,1353,8,tsp
133,1331,1,tsp
133,1384, 1/2,tsp
133,1395, 1/2,tsp
133,291,4,tbsp
133,1366,4,tsp
133,1329,4,tbsp
134,1348,2 1/2,cups
134,1353, , 
134,791,1,tsp
134,214, 3/4,tsp
134,1343, , 
134,266, 1/4,tsp
135,1329,1,cup
135,1328, 3/4,cup
135,15,2,tbsp
135,53,2,tsp
135,1352,1,tbsp
135,1351, , 
135,1357, , 
135,1350, , 
136,1348,12, 
137,318,1 1/2,cups
137,1347, 1/2,tsp
137,1331,4,tsp
137,1334,1,tsp
137,1372,1,tsp
137,1327,2, 
137,45, , 
137,26,8 to 10, 
137,1327,1,tbsp
137,1329,1,tbsp
138,1371,2,cups
138,1370,1,tbsp
138,21,1,tsp
138,36, 1/2,tsp
138,268, 1/2,tsp
138,37,1,tsp
138,15, 1/4,tsp
138,20,2,tbsp
138,1331, , 
139,1358,1,tsp
139,1386, 1/2,tsp
139,1320,2, 
139,20, 1/4,cup
139,45, 1/2,tsp
139,1353, 1/2,cup
139,1331, 1/4,tsp
139,1344,3,cups
139,17, , 
139,1375,2,tsp
139,92, 1/4,cup
140,15, 1/2,cup
140,99, 1/2,cup
140,170, 3/4,cup
140,250,2,tbsp
140,211,1,tbsp
140,95,4,tbsp
140,142,450,gms
140,32,3, 
140,36,100,gms
140,194,10, 
140,1322,2, 
140,687, 3/4,cup
140,28,1 1/2,cups
140,329,4,tsp
140,294,1,tsp
140,20, , 
141,1349,4,cups
141,1328, , 
141,1347, 1/2,cup
141,1405, 1/2,cup
141,1375, 1/2,cup
141,1334, 1/2,cup
141,1329, 1/2,cup
141,15,1 1/2,tbsp
141,1353,2,tbsp
141,20,1,cup
141,21,2,tsp
141,15,2,tbsp
141,1329,1,tbsp
141,83, , 
142,381,4,cups
142,145, , 
142,1034, 1/2,cup
142,1322, 1/2,cup
142,12, 1/2,cup
142,1331, 1/2,cup
142,403, 1/2,cup
142,1372,1 1/2,tbsp
142,15,2,tbsp
142,87,1,cup
142,174,2,tsp
142,745,2,tbsp
142,1344,1,tbsp
142,1353, , 
143,362,2,tbsp
143,628, 1/4,cup
143,1367,1,tbsp
143,1353, 1/4,cup
143,1375,2,tbsp
143,15,1,tsp
143,206, , 
143,20,2,tbsp
143,283,1,cup
143,132,1,cup
143,1339, 1/2,cup
143,162, 1/2,cup
143,1386, , 
143,1360, 3/4,cup
143,15,3,cups
144,20,3,cups
144,167, 1/2,cup
144,237, 1/2,cup
144,1615, 1/2,cup
144,333,1,tbsp
144,20,2,tbsp
144,1331, 1/2,tsp
144,1334,1,tbsp
144,167, , 
145,1359,1 1/4,cups
145,1327, 1/2,tsp
145,17,1 3/4,tsp
145,15,1,tsp
145,85,1,tsp
145,749,2, 
145,80, , 
145,1344,8 to 10, 
145,1320,1,tsp
145,47,1,tbsp
146,127,450,gms
146,1321,25,mm
146,136,6, 
146,1322,1,tsp
146,1324, 1/2,tsp
146,74,4,tbsp
146,198,2,tsp
146,1352, 1/4,tsp
146,40,20, 
146,1357, , 
146,1351,3,tbsp
146,563, , 
146,334,2,cups
146,1320,2,tbsp
146,1428,2,tbsp
147,27,1,cup
147,136,1 1/2,tsp
147,1322, 1/2,tsp
147,286,1,tbsp
147,1324,2,tsp
147,1320, , 
147,1428,1 1/2,tsp
147,1434,1 1/2,tsp
147,136,4 1/2,tbsp
147,1322, 1/2,tbsp
147,1435,2,tbsp
147,1324,1,tsp
147,50,2, 
147,42,1,cup
147,93,2,tbsp
147,279,2,tbsp
148,26,1,tbsp
148,53,2,tsp
148,1399,2,tsp
148,1327, 1/4,tsp
148,37,2,tbsp
148,294,2,tbsp
148,15,2,tbsp
148,291,3,tbsp
149,279,20, 
149,20,1,tbsp
149,484,2,tsp
149,1334,2,tsp
149,41,1 1/2,tsp
149,1407, 1/4,tsp
149,62,2,tbsp
149,277, 1/4,cup
149,15,2,tbsp
149,517,2,tbsp
149,20,4,tbsp
150,1405, 1/2,cup
150,1334,1,cup
150,1407,1,tbsp
150,1444, 1/2,tsp
150,277, 1/2,tsp
150,167, 1/4,tsp
150,198, 1/4,tsp
150,162,2,tsp
150,17, , 
151,15, 1/2,cup
151,291,1,tsp
151,1446, 1/4,tsp
152,748,4, 
152,673,1,tsp
152,178, 1/2,tsp
152,20,1,tbsp
152,1414,4,tbsp
152,20,4, 
153,1349,10, 
154,1347, 1/2,cup
154,367, 1/2,cup
155,1329,20, 
155,1346,2 1/2,cups
155,1353, 1/4,tsp
155,15, , 
156,21,20, 
156,1329,2 1/2,cups
156,1327, 1/4,tsp
156,1328, , 
157,15, 1/4,cup
157,395,2,cups
157,396,1,tbsp
157,51, 1/2,tsp
157,90,2,tsp
157,20,1,tsp
157,1348,6, 
157,1347,2, 
157,1328,1,tbsp
157,15, 1/4,tsp
157,1344, 1/2,tsp
157,1353, , 
158,1452,1,cup
158,20,1 1/2,tbsp
158,1348,2, 
158,1328, 1/2,tsp
158,1375, 1/2,tsp
158,1347, 1/2,tsp
158,15, 1/4,tsp
158,1344, 1/2,tsp
158,111,1,tsp
158,1339, 1/4,tsp
158,1375, , 
158,1358,1,tbsp
158,15,2,tsp
159,178,2,tbsp
159,81, 1/2,cup
159,81, 1/4,tsp
159,1419, 1/4,tsp
159,94, 1/2,tsp
159,1419, , 
159,83,2,tbsp
160,20,1,cup
160,80, 1/4,cup
160,15, 1/4,tsp
160,1745, 1/4,cup
160,291, , 
160,1343, , 
161,1392,1,cup
161,1393, 1/4,cup
161,1405, 1/4,tsp
161,1751, 1/4,cup
161,1357, , 
161,1348,2,tsp
162,1331,2,cups
162,1328,2,tbsp
162,379,2,tbsp
162,1388,2,tsp
162,15,1,tsp
162,69, 3/4,cup
162,70,1,cup
162,1320,1,cup
162,15,1,tbsp
162,53, , 
162,53, 1/2,tsp
162,162,1,tsp
162,1411,1,tbsp
162,1320, , 
163,1386,4 1/2,cups
163,20,8,tbsp
163,95, 3/4,tsp
163,1360, 1/2,tsp
163,15, 1/4,cup
164,1447,2,cups
164,277,1,cup
164,367,1,tbsp
164,28, 1/2,cup
164,1420,1 1/2,tbsp
164,1341,1,tbsp
164,294,2,tbsp
164,1329, , 
165,42,2,cups
165,15,1,tbsp
165,1341,1,tsp
165,53,2,tsp
165,85,1,tsp
165,1341,2,tbsp
166,53,2,kgs
166,15, 1/4,tsp
166,20,3,cups
166,20, , 
166,1348,1,cup
167,1414,3,cups
167,1346,8, 
167,15, 1/4,tsp
167,246,1,tsp
167,1327,1,tbsp
167,242,4,tsp
167,1353, , 
167,1, , 
168,1,12, 
168,20,2,tbsp
168,1334,2,tbsp
168,1444,2,tbsp
168,1804,2,tbsp
168,1410,1,tsp
168,1407, , 
168,277, 1/4,tsp
169,167,1,cup
169,15, 1/2,cup
169,239,2,tbsp
169,1341,2,tbsp
169,20, 1/4,tsp
169,15, 1/4,cup
169,45, , 
170,316, 1/2,cup
170,1331, , 
170,1327,2,tbsp
170,1329,4 1/2,cups
170,22,2,tbsp
170,15, 1/4,tsp
171,1341,1 1/4,cups
171,20,3,tbsp
171,85, 1/2,cup
171,1402,4,tbsp
171,21,5,tbsp
171,53, 1/4,tsp
171,1348,1,tbsp
172,1349,15 to 20, 
172,1328,24, 
172,1347,5,tbsp
172,15, 1/3,cup
172,1346,4,tbsp
172,17, 1/4,tsp
172,1353,2,tbsp
173,872,8, 
173,873,1,cup
173,874,1,cup
173,773,8, 
173,1331, 3/4,cup
173,1375,4,tbsp
173,1328, , 
173,1459,2, 
174,1388,1, 
174,1327,01-Apr, 
174,1371,1, 
174,1447, , 
175,15,2,tbsp
175,20, 1/4,cup
175,20, 1/4,tsp
175,1336, 1/4,tsp
175,178, 1/4,tsp
175,81,6, 
175,1334, , 
175,1444, 1/4,cup
175,1358,2, 
175,1338,4, 
175,1360,5, 
176,167,2,cups
176,15, 3/4,cup
176,1409,1,tsp
177,1339,4, 
177,41,2,cups
177,93,1,cup
177,1334, 1/2,cup
177,1331,1,cup
178,1338, 1/2,cup
178,1360, 1/4,cup
178,167, 1/2,cup
178,1327, 1/4,cup
178,15,2,tbsp
178,17,2,tbsp
178,510, 1/4,cup
178,33,4, 
178,1874, 1/2,tbsp
178,169,1,tbsp
178,161,1,tsp
178,169, 1/2,tsp
178,453, , 
179,361,1,tsp
179,169,1,tsp
179,147,2, 
179,31,1,tsp
179,97,2, 
179,95, 1/4,tsp
179,33, , 
179,169,1,cup
179,169,1, 
179,773,1, 
179,146,1,tsp
179,32,3,tsp
179,1891,2,tsp
179,556,2,tsp
179,773, , 
179,169,8 to 10, 
180,53,1 1/2,cups
180,17, 1/4,tsp
180,294, 1/2,cup
181,77,2,cups
181,169, 1/2,cup
181,180,2,cups
181,22,2,tsp
181,39, , 
181,989, 1/2,tsp
181,94, , 
181,1905, , 
182,461,1,cup
182,169, 1/2,cup
182,265,1,cup
182,42,4,tsp
182,204, 1/4,tsp
182,93,4,tbsp
182,26,2,tbsp
182,17, , 
183,16,2,cups
183,1915, 1/2,cup
183,465, 1/2,tsp
183,42,2, 
183,76, , 
183,454,1,cup
183,164, , 
183,66,2,tsp
183,110, , 
183,1923, , 
184,45,2,cups
184,953,2,cups
184,17, , 
184,201, 1/4,tsp
184,451,1,tbsp
184,74, , 
184,473, , 
185,1931,1,cup
185,901, 1/4,cup
185,396, 1/4,cup
185,169, 1/2,tsp
185,19,1,tsp
185,35, 1/4,cup
185,8, , 
186,78,1,cup
186,97,2,tbsp
186,161,1,tsp
186,166, 1/4,cup
186,13, 1/4,cup
186,148,1,tbsp
186,100, 1/4,tsp
187,553, 1/2,cup
187,1946, 1/4,cup
187,1947, 1/2,cup
187,1948,2,tbsp
187,471, 1/2,cup
187,217, 1/4,tsp
187,300,2,tsp
188,160, 1/2,cup
188,114, 1/2,cup
188,118, 1/2,cup
188,265,3,tbsp
188,184,1 1/2,tsp
188,201, 1/2,tsp
188,833,1,tbsp
188,187,2,tsp
188,97,1,cup
188,17, 1/4,tsp
188,42,4 1/2,tsp
188,809, , 
189,477, 1/4,cup
189,1965,2,tbsp
189,314, 1/4,cup
189,858,1,tsp
189,40,1,tbsp
190,109,2,tsp
190,628,4, 
190,1971, 1/2,cup
190,1972,4,tbsp
190,53,4,tbsp
191,213,2,cups
191,1975,8, 
191,340, 3/4,cup
191,37, 1/2,cup
192,754,2,cups
192,87,2,cups
192,161,1,tsp
192,177,2,tbsp
192,340,8, 
193,401, 1/2,cup
193,425,1,cup
193,237, 1/2,cup
193,482, 1/4,cup
193,33, 1/4,cup
193,511, 1/2,cup
193,445, 1/4,cup
193,1239,1,tsp
193,469, , 
193,1992, 1/2,cup
193,290, 1/2,tsp
193,435, 1/4,cup
193,251, , 
194,290,1 1/2,cups
194,13, 1/2,cup
194,479,3,cups
194,13,2,tbsp
194,84, 1/2,tbsp
195,474,2,cups
195,22,2,tbsp
195,77, 1/2,tbsp
195,2004, 1/4,cup
195,447,3,cups
195,2006,2,cups
196,1544,2,cups
196,372,2,tbsp
196,447,1 1/2,cups
196,45,2,tbsp
196,513,4, 
196,695, 1/2,cup
196,104, 1/2,tsp
196,32, 1/2,tsp
197,2015,4, 
197,161,1,tsp
197,22,7,tsp
197,228, 1/4,tsp
197,2019, , 
198,2020, 1/4,cup
198,431,2,tbsp
198,403,1 1/2,cups
198,491,1 1/2,tbsp
198,31,1,tbsp
199,938,3, 
199,2026,3, 
199,2027,3, 
200,147,2,cups
200,793,1 1/4,cups
200,1017, 1/2,tsp
200,33,4, 
201,215,8, 
201,670,4, 
201,2034,2, 
201,169, 1/2,tbsp
202,62,2,cups
202,2037,1 1/2,cups
202,2038, 1/2,cup
202,35, 1/4,tsp
202,191,1 1/2,tbsp
202,17, , 
203,9, 1/4,cup
203,187, 1/4,tsp
203,178, 1/2,cup
203,35,1,cup
203,32,1 1/2,tbsp
203,29,1,tbsp
204,160,2,cups
204,321,4,tbsp
204,104,1,tsp
204,108,2,cups
204,22, 1/2,cup
204,8,1,cup
204,107,1,cup
205,2055,2,cups
205,2056,1,cup
205,2057,1,tbsp
205,99,1,tsp
205,1000,2,tsp
205,683,2,tsp
205,177, , 
205,100,3 to 4, 
205,7, , 
206,474,8, 
206,177,2, 
207,477,1 1/2,cups
207,22,2,tbsp
207,108,2,cups
207,259,1,tsp
207,259, , 
208,259,1 1/4,cups
208,104, 1/4,tsp
208,291,1,cup
208,32, 1/2,tsp
208,166, , 
208,259, 1/2,cup
208,167, 1/2,tsp
208,289,3,tbsp
208,139, 1/2,tbsp
208,104, , 
209,477,1 1/2,cups
209,177,1, 
209,403,1,cup
209,273, 1/4,cup
209,169,1 1/2,tsp
209,167, 1/4,tsp
210,123,3,cups
210,177, 1/2,tsp
210,2089,1,cup
210,12,2,cups
210,429, 1/2,tsp
211,510,3, 
211,429, , 
211,512,1,cup
211,427,2,cups
211,225, 1/2,tsp
211,151, , 
212,509,2,cups
212,208,1,cup
212,498, 3/4,cup
212,109, 1/4,cup
212,433, , 
212,32, 1/2,tsp
212,99, 1/2,tsp
212,492, 1/4,cup
212,251,2,tbsp
212,187, , 
213,513,10, 
213,509,2,tbsp
213,513,4,tbsp
213,1015, 1/2,tsp
213,186,5,tbsp
213,161, 1/4,tsp
213,1015, 3/4,cup
214,87,3,cups
214,1015, 3/4,cup
214,429,6,tbsp
214,498, 3/4,cup
214,491, 1/4,cup
214,1050, 1/2,tsp
214,2121, , 
215,509,2,cups
215,251,1,tbsp
215,177,2, 
215,13, 1/2,tsp
215,256, 1/4,cup
215,2127,1,tbsp
215,53,2,tbsp
215,191,1,tbsp
215,492,2,tbsp
215,104, 1/4,tsp
215,167, , 
215,518, 1/8,tsp
216,76, 3/4,cup
216,17, , 
216,109,6,tbsp
216,112, 3/4,cup
216,42,3,cups
216,170, 1/8,tsp
216,161, 1/4,tsp
217,160,3,cups
217,1071,3,cups
217,952, 1/2,tsp
218,188,4, 
218,2145,4, 
218,69,2, 
219,479,2, 
219,161,1,tsp
219,2149,1,cup
219,2150, 1/2,cup
219,238,1,tsp
220,71, 1/4,cup
220,985, 3/4,cup
220,188, 3/4,cup
220,2155,1,tsp
221,278,1,cup
221,396,1,cup
221,160, 1/4,cup
221,135,1,tbsp
221,169,1,tsp
222,501,2 1/4,cups
222,245,1 1/2,tbsp
222,433, 1/4,cup
222,108, 3/4,cup
222,22,3 1/2,tbsp
222,32, 1/4,cup
222,167, , 
223,484, 1/2,cup
223,169, 1/2,tbsp
223,2170, 1/4,cup
223,1086,1,tbsp
223,43,2,tbsp
223,391, 1/2,tbsp
223,55, 1/2,tsp
223,265, , 
224,242,12, 
224,465, 1/2,tsp
224,15,1,tsp
224,76,1,cup
224,500,1,tbsp
224,26, , 
224,649,1,cup
224,2183, 1/2,tsp
224,374, , 
224,2185,2,tsp
224,108,1,tbsp
224,34, 1/2,tsp
224,123,1,tbsp
224,208, , 
225,484,1 1/2,cups
225,5,2,tbsp
225,161,1 1/2,tsp
225,194, 1/4,tsp
226,160,2,cups
226,22,1,cup
226,900,1,tsp
226,194,1,tsp
227,474,3,cups
227,161,2,tsp
227,981, , 
228,115, 3/4,cup
228,17, , 
228,113,1,tsp
228,487,28, 
228,15,1, 
228,161,1,tsp
228,429,2,tsp
229,2208, , 
229,654,5, 
229,161, 1/2,tbsp
229,499,1,tsp
229,113,4,tbsp
229,456, , 
229,101, , 
230,262,2,cups
230,273, 1/2,tsp
230,439, 1/2,cup
230,250, 1/2,cup
230,515, , 
230,307,2,tbsp
231,151,3,cups
231,143, 1/2,tsp
231,429, 1/2,cup
231,143,1,cup
231,143,3,cups
231,186,1,tbsp
231,760, 1/2,cup
231,69,1,tsp
231,69,2,tbsp
231,191,2,tbsp
231,1003, , 
231,101, , 
232,484, 1/2,cup
233,427,3,cups
233,484, 3/4,cup
233,757, 1/4,tsp
233,515, , 
233,82,1,tsp
234,250,3,cups
234,22,2 1/2,tbsp
234,291, 3/4,cup
234,2242,3,tbsp
234,211, 1/2,tsp
235,115, 1/2,cup
235,1073,1,tsp
235,17, , 
235,87, , 
235,509,2,cups
235,498,1,tsp
235,1045, 1/4,tsp
235,26, 1/2,tsp
235,517, 1/2,tsp
235,29, 1/2,cup
236,649,2 1/2,cups
236,998, 1/4,cup
236,147, 1/2,cup
236,167, 1/2,tsp
237,78,4, 
237,34,1,cup
238,7,1 1/2,cups
238,91,5,tbsp
238,35,4,tbsp
238,307,1,cup
238,259,4,tbsp
239,35, 3/4,cup
239,278, 1/2,cup
239,177,1, 
239,901, 1/2,cup
239,649, 1/4,tsp
239,403,2,tsp
239,2271,1,tbsp
240,1131, 3/4,cup
241,959,1,cup
241,26, 1/2,tsp
241,152, , 
242,559,1,cup
242,2277,5 to 6, 
242,108,2,tbsp
243,76,1 1/2,cups
243,236,1,tbsp
243,17, 1/2,tsp
243,479,2,tbsp
243,109,100,gms
243,295,1,cup
243,479,2,cups
243,492,2,cups
243,859,2,tbsp
243,22,4,tbsp
243,104, 1/2,tsp
243,457,2,tsp
243,498,2,tbsp
243,310,1,tsp
243,230, , 
244,484,1,cup
244,22,2,tbsp
244,162, 1/2,tbsp
244,2297,2, 
244,291,2, 
245,484, 1/4,cup
245,290, 1/4,cup
245,188, 1/2,cup
245,305, , 
245,6,3, 
245,76,1,tbsp
245,269, , 
246,291,2,cups
246,2307, 1/2,cup
246,507, 1/4,cup
246,429, 1/4,cup
246,670, 1/4,tsp
246,211, 1/2,tsp
246,388, 1/4,tsp
246,62,1,tsp
246,17, , 
247,147,1,cup
247,901,2 1/2,cups
247,2317,1,tbsp
247,22,5,tbsp
247,1151, 1/2,cup
248,108,2 1/2,cups
248,1130,1,tbsp
248,1001, 1/3,cup
248,107, 1/2,cup
248,105,1,cup
249,87,2, 
249,130,2, 
249,200, 1/4,cup
250,730, 1/2,cup
250,7, 3/4,cup
250,8,2,tbsp
250,183, , 
250,395,2,tsp
250,26,1,tsp
250,184,1,cup
250,2335, 1/4,cup
250,396, 1/4,cup
250,45, 1/4,cup
250,266,1 to 2, 
251,45,18 to 20 , 
251,258,4, 
251,17,4, 
251,451,4,cups
251,35,4,tbsp
251,45,4, 
251,105,2,cups
251,208,4,tbsp
252,28, 3/4,cup
252,45, 3/4,cup
252,528,2,tbsp
252,2350, 1/4,cup
252,12,2,tbsp
253,261, 3/4,cup
253,177, 1/2,cup
253,182, 1/4,cup
253,29, 1/4,tsp
253,201, 1/4,tsp
253,2357,1 1/2,tbsp
253,1164,1 1/2,tbsp
253,1164,2,tsp
253,97, 1/3,cup
253,188, 1/2,tsp
254,290,1,cup
254,99, 1/4,cup
254,42,1,tsp
255,549,1 1/2,cups
255,61,1,cup
255,2367,2,tsp
255,22,1,tsp
255,54,2 1/2,tsp
256,2370,1,cup
256,1022, 1/2,cup
256,1105, 1/2,cup
256,2373,5, 
256,2374,5, 
256,36, 1/2,cup
256,161,2,tbsp
256,76, 1/2,tsp
256,336, 1/4,tsp
256,474, , 
257,13,2,tbsp
257,2381, 1/2,tsp
257,2382, 1/4,tsp
257,17, , 
257,58,1,cup
257,2385, 1/2,cup
257,564, 1/2,cup
257,214,5, 
257,566,5, 
257,374, 1/2,cup
258,32,3,cups
258,177,2,tsp
258,29, 1/2,tsp
258,51, 1/2,tsp
258,71, 1/4,tsp
258,1181,1,tsp
258,34,1,tsp
258,161,1,tsp
258,30, , 
258,26, , 
259,150,2,cups
259,272,1 1/2,tbsp
259,15,1,tsp
259,46, 1/2,tsp
259,773, 1/2,cup
259,113, 1/2,tsp
259,262,2,tbsp
259,290, 1/2,cup
259,26,2,tbsp
259,17, , 
259,33,1,tbsp
259,105,1,tbsp
259,83, 3/4,cup
259,12, 1/2,tbsp
259,256,25,mm
259,26, , 
260,33,2 1/2,cups
260,237, 1/2,cup
260,514,2, 
260,195, 1/4,tsp
260,8, 1/2,tsp
260,26,2,tbsp
260,36,1,tsp
260,31, , 
261,2424,2,cups
261,27, 1/4,cup
261,15, 1/2,tsp
261,36, 1/2,tsp
261,268, 1/2,tsp
261,31, 1/4,tsp
261,174, 1/4,tsp
261,35, 1/4,cup
261,70, , 
261,26, , 
261,45, , 
262,464,1,tsp
262,31,2, 
262,112,3 to 4, 
262,2438,1,tsp
262,188, 1/2,tsp
262,13, , 
262,171,4 to 6, 
262,70,2,tsp
262,39, 1/2,tsp
262,329,7 to 8, 
262,767,4, 
262,387, 1/4,cup
262,15, 1/2,tsp
262,514, , 
262,403,1,tsp
262,101,1,tbsp
263,125, 1/2,cup
263,183, 1/4,cup
263,183, 1/4,tsp
263,183,2,tsp
263,130, , 
263,773,1,tsp
263,374, 1/2,tsp
263,46,3, 
263,12, , 
264,237,1,tbsp
264,2461,1 1/4,cups
264,1131,8 to 10, 
264,1131,2,tsp
264,136,1,tsp
264,17, , 
264,109,2,tbsp
264,1208, 1/2,tbsp
264,429, 1/4,cup
264,259, , 
264,136, 1/2,tsp
264,107, 1/4,cup
264,582,1,tsp
264,33, , 
264,96,8,tbsp
264,239,4,tbsp
264,17, , 
264,239,4, 
264,2478,1,cup
265,1216,1,cup
265,2480,1,cup
265,2481,1 1/2,cups
265,125, 1/2,cup
265,17, , 
265,109, , 
266,116,4, 
266,28,24, 
266,2487,1,tsp
266,70,2,tbsp
266,514,1,tsp
266,582, , 
266,17, , 
267,693,4, 
267,2493,24, 
267,485,2,tbsp
267,216,1,tsp
267,46,1,tsp
267,216, , 
267,216, , 
268,2499,5, 
268,169,1,tsp
268,403,2,tbsp
268,997, 1/2,cup
268,246,1,tsp
268,1226,2,tbsp
268,17, , 
268,71, , 
268,2507, , 
269,28, 3/4,cup
269,1226,1,tsp
269,508, 1/2,cup
269,34,2,tsp
269,1217, 1/4,cup
269,1226, , 
269,1226, 1/4,cup
269,511,1,tbsp
269,2516,16, 
270,1187,1,cup
270,26,2,tsp
270,40, 1/2,cup
270,186, 1/2,cup
270,245,1 1/2,cups
270,952, 1/2,cup
270,8, , 
270,773, , 
271,114,3,cups
271,139, 1/2,cup
271,662, 1/4,cup
271,387,10 to 12, 
271,305,4, 
271,36, , 
271,213,1,cup
271,216,1,cup
271,2533, 3/4,cup
271,683, 3/4,cup
272,904,10 1/2,cups
272,901, , 
272,40, 3/4,cup
272,74, 1/2,cup
272,17, , 
272,582, 1/2,tsp
272,336, 1/2,cup
272,104, 1/2,cup
272,69,1,tsp
272,17, , 
272,7, 1/2,cup
272,40, 1/4,cup
272,53, 1/4,cup
272,17, , 
272,2549,1,tsp
272,354, 1/2,cup
272,143, 1/4,cup
272,296, 1/2,cup
272,17, , 
272,45, 1/2,tsp
272,60, 3/4,cup
272,113, 1/4,cup
272,2557,2,tsp
272,17, , 
272,53, 3/4,cup
272,47, 1/4,cup
272,17, , 
272,62,1,tsp
272,96, 1/2,cup
272,2564, 1/2,cup
272,433,1,tsp
272,191, , 
272,261, 1/2,tsp
272,195, , 
272,2569, , 
272,329, , 
273,216,1,cup
273,211, 1/4,tsp
273,515, , 
273,17, , 
273,374,5,tbsp
273,185, 1/4,cup
273,379,3,tbsp
274,115, 1/2,cup
274,873, 1/2,cup
274,265, 1/2,tsp
274,73, 1/4,cup
274,515, , 
275,379,1,cup
275,73, 1/2,cup
275,22, 3/4,cup
275,211,1,tsp
275,179, , 
276,115,1,cup
276,1119, 1/2,cup
276,2590, 1/2,tsp
276,11,1,tbsp
276,87, , 
277,121,1,tsp
277,2594,1,cup
277,17, , 
277,1124,1,tsp
277,101,2,tsp
277,40,2, 
277,26, 1/4,tsp
277,2600,1,cup
277,2601,1,cup
277,1171, 1/4,cup
277,112, 1/2,cup
278,93, 3/4,cup
278,39,1,tsp
278,379,4, 
278,114, 1/4,cup
278,326, 1/2,cup
278,911, 1/2,cup
278,112, 1/2,cup
278,155, 1/2,cup
278,2612, 1/2,cup
278,137,1, 
278,346, 1/2,cup
278,2615, 1/2,cup
278,2616, 1/4,tsp
278,56, , 
278,35, 1/2,cup
278,586,2,tbsp
278,985,1,tsp
278,329,7 to 8, 
279,36, 1/2,cup
279,378, 1/2,cup
279,31, 1/2,cup
